	tweet	pattern	annotation	via	undecidable	toplevel	comment	adjudicated_by
436	t684359361628520449	65	False	gold	False	False		vanessa
437	t685545645059342336	23	True	gold-impl-pos	False	False	from 23: 	merlin
438	t685545645059342336	24	True	gold	False			merlin
439	t685943825181757440	23	True	gold-impl-pos	False	False	from 23: 	merlin
440	t685943825181757440	24	True	gold	False			merlin
441	t686261754360389632	3	True	gold	False	False		meliha
442	t686261754360389632	46	False	gold	False	False		vanessa
443	t686261754360389632	55	False	gold	False	False		vanessa
444	t686261754360389632	65	False	gold	False	False		vanessa
445	t686311421676654592	3	True	gold	False	False		merlin
446	t686311421676654592	46	False	gold	False	False		vanessa
447	t686311421676654592	55	False	gold	False	False		vanessa
448	t686311421676654592	65	False	gold	False	False		vanessa
449	t686574245334401026	24	False	gold	False			auto-neg-adjudicator
450	t686574245334401026	26	False	gold-impl-neg	False	False	from 24: 	auto-neg-adjudicator
451	t686574245334401026	57	False	gold-impl-neg	False	False	from 24: 	auto-neg-adjudicator
452	t686574245334401026	60	False	gold-impl-neg	False	False	from 24: 	auto-neg-adjudicator
453	t686574245334401026	61	False	gold-impl-neg	False	False	from 24: 	auto-neg-adjudicator
454	t686574245334401026	62	False	gold-impl-neg	False	False	from 24: 	auto-neg-adjudicator
455	t686574245334401026	63	False	gold-impl-neg	False	False	from 24: 	auto-neg-adjudicator
456	t686574245334401026	65	False	gold-impl-neg	False	False	from 24: 	auto-neg-adjudicator
457	t688460633843625985	3	True	gold	False	False		merlin
458	t688460633843625985	46	False	gold	False	False		vanessa
459	t688460633843625985	55	False	gold	False	False		vanessa
460	t688460633843625985	65	False	gold	False	False		vanessa
461	t688702672854216704	24	False	gold	False	False		merlin
462	t688702672854216704	26	False	gold-impl-neg	False	False	from 24: 	merlin
463	t688702672854216704	57	False	gold-impl-neg	False	False	from 24: 	merlin
464	t688702672854216704	60	False	gold-impl-neg	False	False	from 24: 	merlin
465	t688702672854216704	61	False	gold-impl-neg	False	False	from 24: 	merlin
466	t688702672854216704	62	False	gold-impl-neg	False	False	from 24: 	merlin
467	t688702672854216704	63	False	gold-impl-neg	False	False	from 24: 	merlin
468	t688702672854216704	65	False	gold-impl-neg	False	False	from 24: 	merlin
469	t688925996930568192	3	True	gold	False	False		meliha
470	t688925996930568192	46	False	gold	False	False		vanessa
471	t688925996930568192	55	False	gold	False	False		vanessa
472	t688925996930568192	65	False	gold	False	False		vanessa
473	t688933307074002946	23	True	gold-impl-pos	False	False	from 23: 	merlin
474	t688933307074002946	24	True	gold	False			merlin
475	t689135385033625600	3	True	gold	False	False		merlin
476	t689135385033625600	46	False	gold	False	False		vanessa
477	t689135385033625600	55	False	gold	False	False		vanessa
478	t689135385033625600	65	False	gold	False	False		vanessa
479	t689149777855037440	23	True	gold-impl-pos	False	False	from 23: 	merlin
480	t689149777855037440	23	True	gold-impl-pos	False	False	from 23: 	philipp
481	t689149777855037440	24	True	gold	False			philipp
482	t689149777855037440	24	True	gold-impl-pos	False	False	from 24: 	merlin
483	t689149777855037440	57	True	gold	False	False		merlin
484	t689822235671027712	24	False	gold	False			philipp
485	t689822235671027712	26	False	gold-impl-neg	False	False	from 24: 	philipp
486	t689822235671027712	57	False	gold-impl-neg	False	False	from 24: 	philipp
487	t689822235671027712	60	False	gold-impl-neg	False	False	from 24: 	philipp
488	t689822235671027712	61	False	gold-impl-neg	False	False	from 24: 	philipp
489	t689822235671027712	62	False	gold-impl-neg	False	False	from 24: 	philipp
490	t689822235671027712	63	False	gold-impl-neg	False	False	from 24: 	philipp
491	t689822235671027712	65	False	gold-impl-neg	False	False	from 24: 	philipp
492	t689879350615871489	23	True	gold-impl-pos	False	False	from 23: 	merlin
493	t689879350615871489	24	True	gold-impl-pos	False	False	from 24: 	merlin
494	t689879350615871489	57	True	gold	False			merlin
495	t690538928617689088	3	True	gold	False	False		nathan
496	t690538928617689088	46	False	gold	False	False		vanessa
497	t690538928617689088	55	False	gold	False	False		vanessa
498	t690538928617689088	65	False	gold	False	False		vanessa
499	t690684620803854336	3	True	gold	False	False		merlin
500	t690684620803854336	46	False	gold	False	False		vanessa
501	t690684620803854336	55	False	gold	False	False		vanessa
502	t690684620803854336	65	False	gold	False	False		vanessa
503	t690744694607847424	23	True	gold-impl-pos	False	False	from 23: 	merlin
504	t690744694607847424	24	True	gold-impl-pos	False	False	from 24: 	merlin
505	t690744694607847424	57	True	gold	False			merlin
506	t691171990405828608	3	True	gold	False	False		merlin
507	t691171990405828608	46	False	gold	False	False		vanessa
508	t691171990405828608	55	False	gold	False	False		vanessa
509	t691171990405828608	65	False	gold	False	False		vanessa
510	t691204000109182976	24	False	gold	False			philipp
511	t691204000109182976	26	False	gold-impl-neg	False	False	from 24: 	philipp
512	t691204000109182976	57	False	gold-impl-neg	False	False	from 24: 	philipp
513	t691204000109182976	60	False	gold-impl-neg	False	False	from 24: 	philipp
514	t691204000109182976	61	False	gold-impl-neg	False	False	from 24: 	philipp
515	t691204000109182976	62	False	gold-impl-neg	False	False	from 24: 	philipp
516	t691204000109182976	63	False	gold-impl-neg	False	False	from 24: 	philipp
517	t691204000109182976	65	False	gold-impl-neg	False	False	from 24: 	philipp
518	t691507669413179392	3	True	gold	False	False		meliha
519	t691507669413179392	46	False	gold	False	False		vanessa
520	t691507669413179392	55	False	gold	False	False		vanessa
521	t691507669413179392	65	False	gold	False	False		vanessa
522	t692041332991377408	3	False	gold	False			merlin
523	t692041332991377408	46	False	gold-impl-neg	False	False	from 3: 	merlin
524	t692041332991377408	55	False	gold-impl-neg	False	False	from 3: 	merlin
525	t692041332991377408	65	False	gold-impl-neg	False	False	from 3: 	merlin
526	t692098227898814464	3	False	gold	False			auto-neg-adjudicator
527	t692098227898814464	46	False	gold-impl-neg	False	False	from 3: 	auto-neg-adjudicator
528	t692098227898814464	55	False	gold-impl-neg	False	False	from 3: 	auto-neg-adjudicator
529	t692098227898814464	65	False	gold-impl-neg	False	False	from 3: 	auto-neg-adjudicator
530	t692141038207655937	23	True	gold-impl-pos	False	False	from 23: 	meliha
531	t692141038207655937	24	True	gold	False	False		meliha
532	t693156576031539200	23	True	gold-impl-pos	False	False	from 23: tp	merlin
533	t693156576031539200	24	True	gold	False	False	tp	merlin
534	t693998911170703361	23	True	gold-impl-pos	False	False	from 23: 	merlin
535	t693998911170703361	24	True	gold	False			merlin
536	t694038504943169536	3	True	gold	False	False		merlin
537	t694038504943169536	46	False	gold	False	False		vanessa
538	t694038504943169536	55	False	gold	False	False		vanessa
539	t694038504943169536	65	False	gold	False	False		vanessa
540	t694666951398952960	24	False	gold	False			auto-neg-adjudicator
541	t694666951398952960	26	False	gold-impl-neg	False	False	from 24: 	auto-neg-adjudicator
542	t694666951398952960	57	False	gold-impl-neg	False	False	from 24: 	auto-neg-adjudicator
543	t694666951398952960	60	False	gold-impl-neg	False	False	from 24: 	auto-neg-adjudicator
544	t694666951398952960	61	False	gold-impl-neg	False	False	from 24: 	auto-neg-adjudicator
545	t694666951398952960	62	False	gold-impl-neg	False	False	from 24: 	auto-neg-adjudicator
546	t694666951398952960	63	False	gold-impl-neg	False	False	from 24: 	auto-neg-adjudicator
547	t694666951398952960	65	False	gold-impl-neg	False	False	from 24: 	auto-neg-adjudicator
548	t695075651074654209	23	True	gold-impl-pos	False	False	from 23: 	philipp
549	t695075651074654209	24	True	gold	False			philipp
550	t695075651074654209	57	False	gold	False	False		merlin
551	t695257872842776576	23	True	gold-impl-pos	False	False	from 23: 	merlin
552	t695257872842776576	24	True	gold	False			merlin
553	t695713253788381185	3	True	gold	False	False		meliha
554	t695713253788381185	46	False	gold	False	False		vanessa
555	t695713253788381185	55	False	gold	False	False		vanessa
556	t695713253788381185	65	False	gold	False	False		vanessa
557	t695861330201468928	23	True	gold-impl-pos	False	False	from 23: tp with missing slot	merlin
558	t695861330201468928	24	True	gold	False	False	tp with missing slot	merlin
559	t696259534667583488	3	True	gold	False	False		merlin
560	t696259534667583488	46	False	gold	False	False		vanessa
561	t696259534667583488	55	False	gold	False	False		vanessa
562	t696259534667583488	65	False	gold	False	False		vanessa
563	t696639311547142144	23	True	gold-impl-pos	False	False	from 23: 	merlin
564	t696639311547142144	24	True	gold-impl-pos	False	False	from 24: 	merlin
565	t696639311547142144	57	True	gold	False			merlin
566	t696679009384599552	23	True	gold-impl-pos	False	False	from 23: 	merlin
567	t696679009384599552	24	True	gold-impl-pos	False	False	from 24: 	merlin
568	t696679009384599552	57	True	gold	False			merlin
569	t696724425463459840	3	True	gold	False	False		merlin
570	t696724425463459840	46	False	gold	False	False		vanessa
571	t696724425463459840	55	False	gold	False	False		vanessa
572	t696724425463459840	65	False	gold	False	False		vanessa
573	t696753758626254849	3	True	gold	False	False		merlin
574	t696753758626254849	46	False	gold	False	False		vanessa
575	t696753758626254849	55	False	gold	False	False		vanessa
576	t696753758626254849	65	False	gold	False	False		vanessa
577	t696920917985882112	24	False	gold	False			philipp
578	t696920917985882112	26	False	gold-impl-neg	False	False	from 24: 	philipp
579	t696920917985882112	57	False	gold-impl-neg	False	False	from 24: 	philipp
580	t696920917985882112	60	False	gold-impl-neg	False	False	from 24: 	philipp
581	t696920917985882112	61	False	gold-impl-neg	False	False	from 24: 	philipp
582	t696920917985882112	62	False	gold-impl-neg	False	False	from 24: 	philipp
583	t696920917985882112	63	False	gold-impl-neg	False	False	from 24: 	philipp
584	t696920917985882112	65	False	gold-impl-neg	False	False	from 24: 	philipp
585	t697132279798370304	3	True	gold	False	False		merlin
586	t697132279798370304	46	False	gold	False	False		vanessa
587	t697132279798370304	55	False	gold	False	False		vanessa
588	t697132279798370304	65	False	gold	False	False		vanessa
589	t697316741186265088	3	True	gold	False	False		merlin
590	t697316741186265088	46	False	gold	False	False		vanessa
591	t697316741186265088	55	False	gold	False	False		vanessa
592	t697316741186265088	65	False	gold	False	False		vanessa
593	t697678837111463936	3	True	gold	False	False		merlin
594	t697678837111463936	46	False	gold	False	False		vanessa
595	t697678837111463936	55	False	gold	False	False		vanessa
596	t697678837111463936	65	False	gold	False	False		vanessa
597	t697841660353474560	3	True	gold	False	False		merlin
598	t697841660353474560	46	False	gold	False	False		vanessa
599	t697841660353474560	55	False	gold	False	False		vanessa
600	t697841660353474560	65	False	gold	False	False		vanessa
601	t698203159584448512	24	False	gold	False			philipp
602	t698203159584448512	26	False	gold-impl-neg	False	False	from 24: 	philipp
603	t698203159584448512	57	False	gold-impl-neg	False	False	from 24: 	philipp
604	t698203159584448512	60	False	gold-impl-neg	False	False	from 24: 	philipp
605	t698203159584448512	61	False	gold-impl-neg	False	False	from 24: 	philipp
606	t698203159584448512	62	False	gold-impl-neg	False	False	from 24: 	philipp
607	t698203159584448512	63	False	gold-impl-neg	False	False	from 24: 	philipp
608	t698203159584448512	65	False	gold-impl-neg	False	False	from 24: 	philipp
609	t699309940419207168	3	True	gold	False	False		nathan
610	t699309940419207168	46	False	gold	False	False		vanessa
611	t699309940419207168	55	False	gold	False	False		vanessa
612	t699309940419207168	65	False	gold	False	False		vanessa
613	t699358776642641920	3	True	gold	False	False		meliha
614	t699358776642641920	46	False	gold	False	False		vanessa
615	t699358776642641920	55	False	gold	False	False		vanessa
616	t699358776642641920	65	False	gold	False	False		vanessa
617	t699714513545928707	3	True	gold	False	False		meliha
618	t699714513545928707	46	False	gold	False	False		vanessa
619	t699714513545928707	55	False	gold	False	False		vanessa
620	t699714513545928707	65	False	gold	False	False		vanessa
621	t700010701469966336	24	False	gold	False			auto-neg-adjudicator
622	t700010701469966336	26	False	gold-impl-neg	False	False	from 24: 	auto-neg-adjudicator
623	t700010701469966336	57	False	gold-impl-neg	False	False	from 24: 	auto-neg-adjudicator
624	t700010701469966336	60	False	gold-impl-neg	False	False	from 24: 	auto-neg-adjudicator
625	t700010701469966336	61	False	gold-impl-neg	False	False	from 24: 	auto-neg-adjudicator
626	t700010701469966336	62	False	gold-impl-neg	False	False	from 24: 	auto-neg-adjudicator
627	t700010701469966336	63	False	gold-impl-neg	False	False	from 24: 	auto-neg-adjudicator
628	t700010701469966336	65	False	gold-impl-neg	False	False	from 24: 	auto-neg-adjudicator
629	t700386790759337984	24	False	gold	False			thomas
630	t700386790759337984	26	False	gold-impl-neg	False	False	from 24: 	thomas
631	t700386790759337984	57	False	gold-impl-neg	False	False	from 24: 	thomas
632	t700386790759337984	60	False	gold-impl-neg	False	False	from 24: 	thomas
633	t700386790759337984	61	False	gold-impl-neg	False	False	from 24: 	thomas
634	t700386790759337984	62	False	gold-impl-neg	False	False	from 24: 	thomas
635	t700386790759337984	63	False	gold-impl-neg	False	False	from 24: 	thomas
636	t700386790759337984	65	False	gold-impl-neg	False	False	from 24: 	thomas
637	t700442393489842176	23	True	gold-impl-pos	False	False	from 23: 	meliha
638	t700442393489842176	24	True	gold	False	False		meliha
639	t700732433608605697	23	True	gold-impl-pos	False	False	from 23: 	meliha
640	t700732433608605697	24	True	gold	False	False		meliha
641	t700823640758063104	23	True	gold-impl-pos	False	False	from 23: 	merlin
642	t700823640758063104	24	True	gold-impl-pos	False	False	from 24: 	merlin
643	t700823640758063104	57	True	gold	False			merlin
644	t700829123145560064	23	True	gold-impl-pos	False	False	from 23: 	thomas
645	t700829123145560064	24	True	gold	False			thomas
646	t701024094389673984	3	True	gold	False	False		nathan
647	t701024094389673984	3	True	gold-impl-pos	False	False	from 3: 	vanessa
648	t701024094389673984	23	True	gold-impl-pos	False	False	from 23: 	nathan
649	t701024094389673984	23	True	gold-impl-pos	False	False	from 23: 	vanessa
650	t701024094389673984	24	True	gold	False			nathan
651	t701024094389673984	24	True	gold-impl-pos	False	False	from 24: 	vanessa
652	t701024094389673984	46	False	gold	False	False		vanessa
653	t701024094389673984	55	False	gold	False	False		vanessa
654	t701024094389673984	65	True	gold	False			vanessa
655	t701100282508345345	3	True	gold	False	False		meliha
656	t701100282508345345	46	False	gold	False	False		vanessa
657	t701100282508345345	55	False	gold	False	False		vanessa
658	t701100282508345345	65	False	gold	False	False		vanessa
659	t701183569956368384	23	True	gold-impl-pos	False	False	from 23: 	meliha
660	t701183569956368384	24	True	gold	False	False		meliha
661	t701350199273377794	23	True	gold-impl-pos	False	False	from 23: 	meliha
662	t701350199273377794	24	True	gold	False	False		meliha
663	t701352562134536192	3	True	gold	False	False		merlin
664	t701352562134536192	46	False	gold	False	False		vanessa
665	t701352562134536192	55	False	gold	False	False		vanessa
666	t701352562134536192	65	False	gold	False	False		vanessa
667	t701359359511674880	3	True	gold	False	False		merlin
668	t701359359511674880	46	False	gold	False	False		vanessa
