"tweet_id"	"match"	"matchend"	"query"	"query_slot"	"query_hierarchical"	"word"	"0_word"	"1_word"	"0_word_slot"	"1_word_slot"	"exact0"	"within0"	"overlap0"	"outside0"	"exact0_0"	"exact0_1"	"within0_0"	"within0_1"	"overlap0_0"	"overlap0_1"	"outside0_0"	"outside0_1"	"exact1"	"within1"	"overlap1"	"outside1"	"exact1_0"	"exact1_1"	"within1_0"	"within1_1"	"overlap1_0"	"overlap1_1"	"outside1_0"	"outside1_1"
"t731768172907495424"	11601026	11601028	"pattern3_name_for_policy"	"pattern24_entity_is_the_entity_of_concept"	NA	"@juliahb1 @bankofengland GREAT ! WE are the #United #Commonwealth of #CommonSense for #BREXIT UK =OK ! https://t.co/z8cgOtd4u5 #VoteLeave"	"#CommonSense"	"#BREXIT"	"WE"	"#CommonSense for #BREXIT UK =OK"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t740063468502450176"	11681895	11681897	"pattern3_name_for_policy"	"pattern24_concepts_like_entity"	NA	"When your poster boys for leaving the EU just posh racists like Nigel Farage and Boris Johnson then I've gotta wonder what the appeal is ."	"boys"	"leaving"	"Nigel Farage"	"racists"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t740063468502450176"	11681895	11681897	"pattern3_name_for_policy"	"pattern24_entities_like_group"	NA	"When your poster boys for leaving the EU just posh racists like Nigel Farage and Boris Johnson then I've gotta wonder what the appeal is ."	"boys"	"leaving"	"Nigel Farage"	"posh racists"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t744554753535918080"	11775312	11775314	"pattern3_name_for_policy"	"pattern24_entity_member_of_group"	NA	"@Brexpats Ruth Lea and Andrew Lilico are not part of econ for brexit"	"econ"	"brexit"	"Andrew Lilico"	"econ"	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t743215604878938114"	12225029	12225031	"pattern3_name_for_policy"	"pattern24_entity_be_a_person_group"	NA	"Geldof is a disgrace , but in other news , it really is the rich elite for #Remain against the rest of us . #VoteLeave https://t.co/HF5yOpmyBi"	"elite"	"#Remain"	"Geldof"	"disgrace"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t728603855227736065"	12715602	12715604	"pattern3_name_for_policy"	"pattern24_entity_be_a_person_group"	NA	"Oh this is too good , the source is Economists for Brexit for Christ sake . Melts , the lot of them . https://t.co/2Sz9CubDtO"	"Economists"	"Brexit"	"the source"	"Economists"	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t728553009718898688"	12737289	12737291	"pattern3_name_for_policy"	"pattern24_name_joins_group"	NA	"Trump joins Boris , Putin and Farage for Brexit - hmmm tempting ..."	"Farage"	"Brexit"	"Trump"	"Boris"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t729267756361760768"	12828849	12828851	"pattern3_name_for_policy"	"pattern24_entity_member_of_group"	NA	"#bbcsp That despicable Hartley Brewer is part of the other vicious campaigners for Brexit ! I'm definitely voting #Remain #ToxicToryBrexits"	"campaigners"	"Brexit"	"#bbcsp That despicable Hartley Brewer"	"the other vicious campaigners"	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t729430553116741634"	12917303	12917305	"pattern3_name_for_policy"	"pattern24_entity_is_the_adj_est_possible_entity"	NA	"Saturday June 7th is the last chance to #RegisterToVote for #EUreferendum https://t.co/MR9VpsTnuF … #IsleofWight #IW #IOW #iwnews #Brexit"	"#RegisterToVote"	"#EUreferendum"	"Saturday June 7th"	"chance to #RegisterToVote for #EUreferendum"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
"t729735691811311616"	13002511	13002513	"pattern3_name_for_policy"	"pattern24_groups_entity"	NA	"Most #Brexit estimates put loss at between £500 and £2000 pp says NIESR 's @angusarmstrong8 . Only exception is Economists for Brexit"	"Economists"	"Brexit"	"@angusarmstrong8"	"NIESR"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t729735691811311616"	13002511	13002513	"pattern3_name_for_policy"	"pattern24_entity_be_a_person_group"	NA	"Most #Brexit estimates put loss at between £500 and £2000 pp says NIESR 's @angusarmstrong8 . Only exception is Economists for Brexit"	"Economists"	"Brexit"	"Only exception"	"Economists"	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t730132457790570496"	13198656	13198658	"pattern3_name_for_policy"	"pattern24_entity_member_of_group"	NA	"Might this tweet be a part of counterpropaganda against Brexit ? N . less , it is true UK has special arrangements in EU https://t.co/8carx9Zl0Y"	"counterpropaganda"	"Brexit"	"this tweet"	"counterpropaganda"	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t730041900078669824"	13288502	13288504	"pattern3_name_for_policy"	"pattern24_as_a_group_entity"	NA	"I'm glad Andrew RT Davies continues as our Welsh Tory leader , he will a great campaigner for #Brexit"	"campaigner"	"#Brexit"	"he"	"our Welsh Tory leader"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t730427294058090499"	13531219	13531222	"pattern3_name_for_policy"	"pattern24_adj_affiliation_name"	NA	"On our way to @KuitsSolicitors for their #Brexit seminar with #market strategist Richard Jeffrey , looking forward to an insightful evening !"	"@KuitsSolicitors"	"their #Brexit"	"Richard Jeffrey"	"#market strategist"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t730777536054087680"	13830151	13830154	"pattern3_name_for_policy"	"pattern24_groups_entity"	NA	"John Redwood for #Brexit vs Labour 's Lord Myners for @StrongerIn . Car crash for Myners , arse kissing BoE . #BBCNewsChannel"	"John Redwood"	"#Brexit"	"Lord Myners"	"Labour"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t731055577799987200"	13852898	13852900	"pattern3_name_for_policy"	"pattern24_entity_be_a_person_group"	NA	"After #Brexit All #Remain mp`s should stand down and force a #GE Their contempt for #Democracy & #Britain is a disgrace . They should GO !"	"contempt"	"#Democracy"	"#Britain"	"disgrace"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t731114845056184321"	13895906	13895908	"pattern3_name_for_policy"	"pattern24_entity_member_of_group"	NA	"This is the type of person @David_Cameron thinks will persuade us against #brexit What betrayal of British interests https://t.co/gUrfxfwdSJ"	"us"	"#brexit"	"This"	"person @David_Cameron thinks will persuade us"	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t731335154552037377"	14172067	14172069	"pattern3_name_for_policy"	"pattern24_entity_is_just_another_entity"	NA	"#Boris was NEVER a eurosceptic - & he 's a lousy campaigner for #Brexit , & not credible as PM . #Brexit https://t.co/VaEuyWHBHq"	"campaigner"	"#Brexit"	"#Boris"	"a eurosceptic - & he 's a lousy campaigner for #Brexit"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE
"t731768038597505024"	14493768	14493770	"pattern3_name_for_policy"	"pattern24_entity_is_the_entity_of_concept"	NA	"GOD IS GREAT ! WE are the #United #Commonwealth of #CommonSense for #BREXIT UK =OK ! https://t.co/z8cgOtd4u5 #VoteLeave"	"#CommonSense"	"#BREXIT"	"WE"	"#CommonSense for #BREXIT UK =OK"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t731767153783902209"	14508015	14508017	"pattern3_name_for_policy"	"pattern24_entity_be_a_person_group"	NA	"#EurovisionSongContest is a good ambassador for #Brexit"	"ambassador"	"#Brexit"	"#EurovisionSongContest"	"ambassador"	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t732101614845235200"	14696143	14696145	"pattern3_name_for_policy"	"pattern24_adj_affiliation_name"	NA	"One of the Economists for Brexit , Professor Patrick Minford , wrote excellent piece in The Times on Saturday on trade benefits of Brexit ."	"Economists"	"Brexit"	"Patrick Minford"	"Professor"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t732099498957213697"	14791486	14791488	"pattern3_name_for_policy"	"pattern24_entity_member_of_group"	NA	"We formed Economists for Brexit as we felt there needed to be balance in economic debate & none of us were part of the Leave Campaign ."	"Economists"	"Brexit"	"us"	"the Leave Campaign"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t733422556183695361"	15006005	15006007	"pattern3_name_for_policy"	"pattern24_entity_is_the_adj_est_possible_entity"	NA	"#bbcqt @timfarron is the best tonight and I don't vote Lib Dem @paulmasonnews why are you for Brexit !"	"you"	"Brexit"	"#bbcqt @timfarron"	"tonight"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t733773915231793152"	15206700	15206703	"pattern3_name_for_policy"	"pattern24_groups_entity"	NA	"Watch @strongerIn 's @lucycthomas defending Open Borders immigration vs Frank Field for #Brexit ( 20May16 ) https://t.co/cz5Xm6Svx9 #newsnight"	"Frank Field"	"#Brexit"	"@lucycthomas"	"@strongerIn"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t733773915231793152"	15206700	15206703	"pattern3_name_for_policy"	"pattern24_names_s_entity_v"	NA	"Watch @strongerIn 's @lucycthomas defending Open Borders immigration vs Frank Field for #Brexit ( 20May16 ) https://t.co/cz5Xm6Svx9 #newsnight"	"Frank Field"	"#Brexit"	"@strongerIn"	"@lucycthomas"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t734512825775886336"	15445523	15445525	"pattern3_name_for_policy"	"pattern24_entity_s_membership_in_group"	NA	"Cameron 's speech on Turkey 's entry to the EU . More reasons to #VoteLeave for #Brexit in #EUref https://t.co/OR7QCKgShu"	"#VoteLeave"	"#Brexit"	"Turkey 's"	"the EU"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t734302569200254976"	15573176	15573178	"pattern3_name_for_policy"	"pattern24_entity_be_a_person_group"	NA	"Isn't it funny that the only people for #Brexit are a few politicians , uneducated xenophobes , and bitter unsuccessful basic-job workers"	"people"	"#Brexit"	"#Brexit"	"politicians"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
"t734880352523673600"	15651683	15651685	"pattern3_name_for_policy"	"pattern24_entity_adj_affiliation"	NA	"@t0nyyates please add me to economists against Brexit list : I'm Dr. John Simister , senior lecturer at Manchester Metropolitan Uni @SimisterJ"	"economists"	"Brexit"	"John Simister"	"senior lecturer"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t735178594649931777"	16264485	16264487	"pattern3_name_for_policy"	"pattern24_entity_be_a_person_group"	NA	"Who is this tit on Sky News making excuses saying the voters for Brexit in online polls are low educated people ?"	"voters"	"Brexit"	"online polls"	"people"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t735387034219622400"	16580180	16580182	"pattern3_name_for_policy"	"pattern24_entity_adj_affiliation"	NA	"The Daily Express , the real campaigner for #Brexit https://t.co/9z8ce75yJB"	"campaigner"	"#Brexit"	"The Daily Express"	"the real campaigner"	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t736450059349417984"	17302155	17302157	"pattern3_name_for_policy"	"pattern24_entity_be_a_person_group"	"pattern3_name_for_policy"	""" Krauts for Brexit !"" "" Excellent , we want to leave the EU ."" "" AfD is the idiot party ."" Werde @LutzvanderHorst in der Sommerpause vermissen ."	"Krauts"	"Brexit"	"AfD"	"idiot"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t736515084835561472"	17369882	17369884	"pattern3_name_for_policy"	"pattern24_groups_entity"	NA	""" We've lots of idiots voting for Brexit "" in "" Krauts for Brexit "" from ZDF 's Heute Show https://t.co/AudVSf99nK"	"Krauts"	"Brexit"	"Heute Show"	"ZDF"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t737289552792944640"	17568616	17568618	"pattern3_name_for_policy"	"pattern24_groups_entity"	NA	"London 's Labour Party mayor to join Cameron against Brexit https://t.co/uwK1VBjXAv #Brexit #EU"	"Cameron"	"Brexit"	"Labour Party"	"London"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t737232366129668098"	17569429	17569431	"pattern3_name_for_policy"	"pattern24_groups_entity"	NA	"London 's Labour Party mayor to join Cameron against Brexit : London 's new mayor , a Labour Party member , is joining … https://t.co/1fHM8vuCeE"	"Cameron"	"Brexit"	"Labour Party"	"London"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t737225318121902080"	17583729	17583731	"pattern3_name_for_policy"	"pattern24_groups_entity"	NA	"#europe London 's Labour Party mayor to join Cameron against Brexit : LONDON ( AP ) — London 's new mayor , a ... https://t.co/CVj31HwIEP #news"	"Cameron"	"Brexit"	"Labour Party"	"#europe London"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t737226178042470400"	17587228	17587230	"pattern3_name_for_policy"	"pattern24_groups_entity"	NA	"#Breaking London 's Labour Party mayor to join Cameron against Brexit Read More : https://t.co/oIqtAT9nSA"	"Cameron"	"Brexit"	"Labour Party"	"#Breaking London"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t737239826374660097"	17603853	17603855	"pattern3_name_for_policy"	"pattern24_groups_entity"	NA	"London 's Labour Party mayor to join Cameron against Brexit - U.S. News & World Report https://t.co/EvmRZJa5wc #London"	"Cameron"	"Brexit"	"Labour Party"	"London"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t737226325115703296"	17621608	17621610	"pattern3_name_for_policy"	"pattern24_groups_entity"	NA	"#WestPalmBeach #Business London 's Labour Party mayor to join Cameron against Brexit https://t.co/AuqcYmTRGF"	"Cameron"	"Brexit"	"Labour Party"	"#WestPalmBeach #Business London"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t737245725508001792"	17625849	17625851	"pattern3_name_for_policy"	"pattern24_groups_entity"	NA	"#tcot #news #variety London 's Labour Party mayor to join Cameron against Brexit https://t.co/M3SEmY4oKa"	"Cameron"	"Brexit"	"Labour Party"	"#tcot #news #variety London"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t737256126740332544"	17630202	17630204	"pattern3_name_for_policy"	"pattern24_groups_entity"	NA	"London 's Labour Party mayor to join #Cameron against #Brexit #NadineDorries #AndrewBridgen #StayInEU https://t.co/xxY4V5hvKB"	"#Cameron"	"#Brexit"	"Labour Party"	"London"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t737277102748278784"	17637445	17637447	"pattern3_name_for_policy"	"pattern24_groups_entity"	NA	"London 's Labour Party mayor to join Cameron against Brexit < p > < a https://t.co/RCF84oDYDp"	"Cameron"	"Brexit"	"Labour Party"	"London"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t737228172786159616"	17648986	17648988	"pattern3_name_for_policy"	"pattern24_groups_entity"	NA	"#FoxAlgeria London 's Labour Party mayor to join Cameron against Brexit : London 's new ... https://t.co/P5RzklPs3C #Algerie #الجزائر"	"Cameron"	"Brexit"	"Labour Party"	"#FoxAlgeria London"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t737228857808322566"	17651933	17651935	"pattern3_name_for_policy"	"pattern24_groups_entity"	NA	"London 's Labour Party mayor to join Cameron against Brexit #business"	"Cameron"	"Brexit"	"Labour Party"	"London"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t737228155564363776"	17653879	17653881	"pattern3_name_for_policy"	"pattern24_groups_entity"	NA	"London 's Labour Party mayor to join Cameron against Brexit : London 's new mayor , a Labour Party member , ... https://t.co/DJgzDFVfif #News"	"Cameron"	"Brexit"	"Labour Party"	"London"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t737228164389212161"	17656604	17656606	"pattern3_name_for_policy"	"pattern24_groups_entity"	NA	"FOXNEWS : London 's Labour Party mayor to join Cameron against Brexit https://t.co/j5A7EVVsra"	"Cameron"	"Brexit"	"Labour Party"	"London"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t737234915817885696"	17667387	17667389	"pattern3_name_for_policy"	"pattern24_groups_entity"	NA	"London 's Labour Party mayor to join Cameron against Brexit #tech https://t.co/B4aBPqEbSF"	"Cameron"	"Brexit"	"Labour Party"	"London"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t737242911486578689"	17676756	17676758	"pattern3_name_for_policy"	"pattern24_groups_entity"	NA	"London 's Labour Party mayor to join Cameron against Brexit https://t.co/WhIUgdmK5i #TopWorldStories"	"Cameron"	"Brexit"	"Labour Party"	"London"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t737233621061246978"	17682012	17682014	"pattern3_name_for_policy"	"pattern24_groups_entity"	NA	"DTN Italy : London 's Labour Party mayor to join Cameron against Brexit : LONDON ( AP ) — London 's new mayor , a La ... https://t.co/dmUliovIpJ"	"Cameron"	"Brexit"	"Labour Party"	"London"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t737242451157471233"	17686298	17686300	"pattern3_name_for_policy"	"pattern24_groups_entity"	NA	"London 's Labour Party mayor to join Cameron against Brexit : LONDON ( AP ) — London 's new mayor , a ... https://t.co/hlYVHscYli <-- Full Story"	"Cameron"	"Brexit"	"Labour Party"	"London"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t737226409639170048"	17689635	17689637	"pattern3_name_for_policy"	"pattern24_groups_entity"	NA	"#BreakingNews London 's Labour Party mayor to join Cameron against Brexit : LONDON ( AP ) — Lond ... https://t.co/Ugni1AaX3x via @Townhallcom"	"Cameron"	"Brexit"	"Labour Party"	"#BreakingNews London"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t737225860118372352"	17691627	17691629	"pattern3_name_for_policy"	"pattern24_groups_entity"	NA	"London 's Labour Party mayor to join Cameron against Brexit - Yahoo ! News https://t.co/pBcaWxfGG5"	"Cameron"	"Brexit"	"Labour Party"	"London"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t737230872332603392"	17691839	17691841	"pattern3_name_for_policy"	"pattern24_groups_entity"	NA	"Fox #Worldnews London 's Labour Party mayor to join Cameron against Brexit https://t.co/6wtNpFeFt0"	"Cameron"	"Brexit"	"Labour Party"	"Fox #Worldnews London"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
"t737224932912943104"	17694537	17694539	"pattern3_name_for_policy"	"pattern24_groups_entity"	NA	"London 's Labour Party mayor to join Cameron against Brexit { yahoo } https://t.co/YeSxR6HMcL"	"Cameron"	"Brexit"	"Labour Party"	"London"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE
